,volume
"Nov 26, 2019",30.44440866274858
"Nov 27, 2019",-38.83351334670575
"Nov 29, 2019",-39.14030573634024
"Dec 02, 2019",96.14523750310869
"Dec 03, 2019",16.37293436456617
"Dec 04, 2019",-20.755402215362263
"Dec 05, 2019",-4.3996333638863465
"Dec 06, 2019",7.051773729626087
"Dec 09, 2019",-2.82566835341006
"Dec 10, 2019",-1.7281105990783363
"Dec 11, 2019",0.1219226260257944
"Dec 12, 2019",30.082900098356056
"Dec 13, 2019",-9.750126017138328
"Dec 16, 2019",14.405968243836265
"Dec 17, 2019",0.0
"Dec 18, 2019",1.0879799142169633
"Dec 19, 2019",-9.424264376142677
"Dec 20, 2019",129.9501085424839
"Dec 23, 2019",-62.978237106230736
"Dec 24, 2019",-61.45931194917908
"Dec 26, 2019",81.04468949506673
"Dec 27, 2019",16.86862858241969
"Dec 30, 2019",-0.37305244678516036
"Dec 31, 2019",6.464757709251101
"Jan 02, 2020",30.247232854039517
"Jan 03, 2020",-4.856643634341995
"Jan 06, 2020",5.4968905213072405
"Jan 07, 2020",2.429181832568439
"Jan 08, 2020",12.688296639629204
"Jan 09, 2020",-5.720651242502139
"Jan 10, 2020",-13.535228677379486
"Jan 13, 2020",5.045620821595254
"Jan 14, 2020",15.054236881079142
"Jan 15, 2020",-9.452407458947953
"Jan 16, 2020",-3.135205747877201
"Jan 17, 2020",27.65062869382413
"Jan 21, 2020",-0.3666645951152847
"Jan 22, 2020",-11.601796407185628
"Jan 23, 2020",8.333333333333325
"Jan 24, 2020",23.7575718100697
"Jan 27, 2020",-11.247072445461958
"Jan 28, 2020",-2.114033267115367
"Jan 29, 2020",-8.435815108741751
"Jan 30, 2020",8.124648516325372
"Jan 31, 2020",23.570445158329512
"Feb 03, 2020",-23.763896110327064
"Feb 04, 2020",8.067292390633618
"Feb 05, 2020",7.450037565740053
"Feb 06, 2020",-26.24601443195167
"Feb 07, 2020",-4.110731892301855
"Feb 10, 2020",-0.9293680297397744
"Feb 11, 2020",11.588359746117916
"Feb 12, 2020",10.728339414752819
"Feb 13, 2020",-5.938035085452142
"Feb 14, 2020",-20.659453889747546
"Feb 18, 2020",11.082251082251094
"Feb 19, 2020",-6.2197973499610315
"Feb 20, 2020",19.589428191489368
"Feb 21, 2020",8.14163597192299
"Feb 24, 2020",45.425918190289515
"Feb 25, 2020",13.409783905607853
"Feb 26, 2020",-7.952929257505792
"Feb 27, 2020",40.751402264789924
"Feb 28, 2020",37.74699990977173
"Mar 02, 2020",-30.43592178953919
"Mar 03, 2020",1.5505335844318902
"Mar 04, 2020",-29.283859800951973
"Mar 05, 2020",4.32264691099018
"Mar 06, 2020",25.642583321113598
"Mar 09, 2020",25.11754309913634
"Mar 10, 2020",-12.73536505736711
"Mar 11, 2020",1.3896099929755934
"Mar 12, 2020",36.794385203927945
"Mar 13, 2020",-7.176359192301762
"Mar 16, 2020",-8.652796887602598
"Mar 17, 2020",2.9774193967252227
"Mar 18, 2020",9.873149572541795
"Mar 19, 2020",-10.450330517811235
"Mar 20, 2020",11.78905549147764
"Mar 23, 2020",-9.666509990943384
"Mar 24, 2020",1.4429483355965278
"Mar 25, 2020",-0.37781169464808917
"Mar 26, 2020",-11.445147679324897
"Mar 27, 2020",-16.499333503502655
"Mar 30, 2020",-7.35186726219792
"Mar 31, 2020",4.705429482714374
"Apr 01, 2020",-11.297071129707115
"Apr 02, 2020",4.511723375700649
"Apr 03, 2020",-15.018695471541331
"Apr 06, 2020",35.72142841270194
"Apr 07, 2020",-2.6360599908310967
"Apr 08, 2020",-20.50247200080718
"Apr 09, 2020",19.812158903414144
